Smiles,MolLogP,MolWt,NumRotatableBonds,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,SlogP_VSA1,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA6,SMR_VSA10,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14
CC(C)C/C=C/[C@@H](COS(=O)(=O)[O-])[C@H]1CCC2C3CC[C@@H]4[C@H](O)[C@H](OS(=O)(=O)[O-])CC[C@]4(C)C3[C@@H](O)C[C@@]21C.[Na+].[Na+],-2.864399999999992,638.7530000000003,9,4,0,0,0,0,59.11457206521587,29.164172028598628,52.2553232619233,79.06152178217059,0.0,0.0,0.0,0.0,0.0,0.0,52.2553232619233,6.606881964512918,20.79800116329921,8.366170865299415,16.835593968657875,0.0,0.0,39.84698901243026,97.70399019917001,5.917906046161393,18.814814740009524,6.103966387748303,0.0,20.79800116329921,0.0,59.11457206521587
CC(C)CCC1(O)O[C@H]2CC3C4CCC5=CC(=O)C=C[C@]5(C)C4CC[C@]3(C)[C@H]2C1C,5.680100000000007,412.6140000000002,3,4,1,0,0,1,0.0,9.53140013787187,46.33741721576192,79.5644373589352,0.0,0.0,0.0,0.0,0.0,0.0,46.33741721576192,0.0,5.783244946364939,4.794537184071822,0.0,0.0,0.0,46.267810635356255,85.68149065142757,17.75371813848418,6.103966387748303,0.0,11.570356098935536,0.0,0.0,0.0
C=C1CC[C@H](O)C(=C)C/C=C/C(C)(C)C[C@H]1O,2.9770000000000016,236.355,0,1,0,0,0,0,0.0,0.0,5.41499046939678,39.53076089108529,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,0.0,0.0,0.0,0.0,0.0,0.0,39.157385980246005,42.244486021239354,0.0,12.207932775496605,0.0,0.0,0.0,0.0,0.0
CN(C)[C@@H](Cc1ccccc1)C(=O)NCC(=O)c1c[nH]c2ccccc12,2.6397000000000004,349.434,7,0,0,2,1,0,5.316788604006331,11.21535880699783,0.0,15.921440167465814,0.0,10.902924932081056,0.0,0.0,0.0,15.200676855804016,0.0,20.640100371266954,22.593349607797503,14.48898409899412,0.0,0.0,0.0,48.53093654769288,32.14598414843899,22.66321999539113,12.586597235060536,0.0,5.783244946364939,5.907179729351506,0.0,0.0
COC1=CC(=O)C(C[C@]2(C)[C@@H](C)CC[C@]3(C)C(C)=CCC[C@@H]23)=CC1=O,4.783800000000005,342.4790000000001,3,3,0,0,0,0,0.0,14.325937321943691,22.665793031116344,59.79905691339255,0.0,0.0,0.0,0.0,0.0,0.0,22.665793031116344,7.109797541277533,11.566489892729878,9.589074368143644,0.0,0.0,0.0,32.42033623597502,67.7696584522709,11.64912463690315,7.109797541277533,0.0,11.542409818021115,5.783244946364939,0.0,0.0
COC(=O)[C@H]1C(C)(C)[C@H](OC(=O)C(C)C)[C@@H]2[C@@H](OC(=O)C(C)C)[C@@]34O[C@]2(O)[C@]1(C)[C@H]3CC[C@]1(C)[C@H]4CC(=O)O[C@H]1c1ccoc1,4.358400000000002,630.7310000000004,6,2,3,0,1,3,0.0,42.86246350528753,51.75240768515869,86.31978034574831,0.0,0.0,0.0,0.0,0.0,0.0,51.75240768515869,7.109797541277533,23.877221151807397,19.178148736287287,0.0,0.0,0.0,55.38989759752498,18.90801031431363,33.64423499221012,49.72856934012722,23.912949974228596,5.7871111525705965,0.0,0.0,23.877221151807397
COC(=O)/C1=C\CCC2=C[C@@H](C/C(C)=C/C=C(/C(C)C)C[C@@H]1O)OC2=O,3.4012000000000024,360.45000000000016,2,1,1,0,0,0,0.0,19.06280027574374,5.917906046161393,46.454498090775914,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,7.109797541277533,11.938610575903699,0.0,9.589074368143644,0.0,0.0,43.22174378002143,38.18012822146393,11.993926152995277,18.786868459095103,6.103966387748303,0.0,0.0,0.0,11.938610575903699
CC1=C[C@H](/C=C(C)/C=C/C=C(\C)C(=O)NCC2CCN3CCCC23)[C@@](C)(/C=C/C=C(C)/C=C/C=C(\C)C(=O)NCC2CCN3CCCC23)CC1,8.00380000000001,681.0219999999997,13,1,4,0,0,4,10.633577208012662,9.589074368143644,23.16870860788096,92.90899618155183,0.0,0.0,0.0,0.0,0.0,20.433396669713616,23.16870860788096,39.26853843547545,11.814359458703011,9.589074368143644,0.0,0.0,0.0,90.47927196507112,129.4150871672311,42.237309576421,0.0,0.0,0.0,11.814359458703011,0.0,0.0
C=C1CCC[C@@]2(C)C=C3C(=C(C)C(=O)N3CCc3ccccc3)C[C@H]12,5.038000000000005,333.475,3,2,1,1,0,0,0.0,11.21535880699783,11.332896515558172,45.09421238278229,0.0,0.0,0.0,0.0,0.0,4.899909730850478,11.332896515558172,6.544756405912575,5.907179729351506,4.794537184071822,0.0,0.0,0.0,55.483632862500315,61.497297851645115,17.814900249037677,0.0,0.0,0.0,0.0,5.907179729351506,0.0
CC(=O)O[C@H]1C[C@]2(C)C3=CC[C@@](C)(C(Br)CO)C[C@@H]3[C@@H](O)C[C@H]2[C@]2(C)C[C@H]12,3.8336000000000032,441.40600000000023,3,4,0,0,0,0,0.0,9.53140013787187,33.99868954667452,59.79905691339255,0.0,0.0,0.0,0.0,0.0,0.0,33.99868954667452,6.606881964512918,21.899249185901198,4.794537184071822,0.0,0.0,0.0,48.35028013392437,54.26698556898178,23.586723362310224,12.71084835226122,6.103966387748303,0.0,0.0,0.0,5.969305287951849
CC[C@H](C)[C@@H](O)[C@@](C)(O)/C=C/C1=CC2=C(Cl)C(=O)[C@](C)(O)[C@H](O)[C@H]2CO1,1.4183999999999997,386.8720000000001,5,1,1,0,0,0,0.0,9.53140013787187,11.835812092322787,34.11577042168851,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,6.606881964512918,17.384184836597456,4.794537184071822,0.0,0.0,0.0,31.86923591253977,43.566545296113546,5.917906046161393,17.743134704374818,17.46418207038817,5.601050810983688,5.783244946364939,0.0,0.0
CCCCCCCCCCCC1CC(=O)N[C@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CO)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1,-4.480600000000015,1020.152,22,0,1,1,0,1,59.73531126353721,59.16073064771604,0.0,115.72325023496842,0.0,0.0,0.0,5.749511833283905,0.0,42.53430883205065,17.201002431486554,13.213763929025836,64.97897702286656,52.73990902479004,0.0,0.0,0.0,76.84386594294796,37.46156607416286,25.30430569792599,32.15937356262616,48.042397637319624,0.0,64.97897702286656,0.0,0.0
CC1=C[C@@H]2Cc3ccoc3C(C)(C)[C@@H]2CC1,4.085800000000003,216.32399999999996,0,2,0,0,1,0,0.0,11.83581209232279,11.835812092322787,44.93655375549534,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,0.0,0.0,0.0,0.0,0.0,0.0,25.496599036284397,49.65183272095004,5.41499046939678,6.263162995639057,5.760247418874442,0.0,0.0,0.0,0.0
CC[C@H](O)CCc1ccc(C)c(=O)o1,1.65172,196.24599999999998,4,0,0,0,1,0,5.625586319077987,6.4208216229260096,6.923737199690624,31.08907935611408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,6.923737199690624,31.898114582465862,11.984273114623004,6.103966387748303,5.760247418874442,0.0,0.0,0.0,5.625586319077987
CC(C)[C@@H]1CC[C@@]2(C)[C@H](Br)CC[C@]3(C)O[C@]23C1,4.533800000000005,301.26800000000003,1,2,1,0,0,1,0.0,4.736862953800049,17.250802561719567,59.79905691339255,0.0,0.0,0.0,0.0,0.0,0.0,17.250802561719567,0.0,15.929943897949348,0.0,0.0,0.0,0.0,36.70115549702122,50.863657406643455,10.242164539693592,5.601050810983688,5.601050810983688,0.0,0.0,0.0,0.0
C=C1CC[C@H](Br)C(C)(C)[C@]12CC=C(C)C(=O)C2,4.421700000000004,297.23600000000005,0,2,0,0,0,0,0.0,4.794537184071822,10.82998093879356,46.454498090775914,0.0,0.0,0.0,0.0,0.0,0.0,10.82998093879356,0.0,21.71318884431429,4.794537184071822,0.0,0.0,0.0,48.00547861783224,37.1742970679347,16.662986162619603,0.0,0.0,5.783244946364939,0.0,0.0,0.0
C=C1CC[C@H](C(C)C)[C@H]2C3OC(C[C@](C)(O)[C@@H](OCC)CC[C@@]3(C)O)[C@@H]12,3.6994000000000025,366.54200000000014,3,1,2,0,0,2,0.0,9.473725907600098,23.671624184645573,66.72279411308317,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,6.606881964512918,0.0,0.0,0.0,0.0,0.0,25.999514613049012,64.20821622926009,18.94560963360032,29.514000785212282,0.0,0.0,0.0,0.0,0.0
CC1=CC(=O)CC(C)(C)[C@@]12C=CC(=O)CC2,2.837200000000001,218.29599999999996,0,2,0,0,0,0,0.0,9.589074368143644,10.82998093879356,40.0336764678499,0.0,0.0,0.0,0.0,0.0,0.0,10.82998093879356,0.0,11.566489892729878,9.589074368143644,0.0,0.0,0.0,25.496599036284394,30.911589505681174,18.2566337152488,0.0,0.0,11.566489892729878,0.0,0.0,0.0
CC(=O)OC(C)(CC[C@@H](C)[C@H]1CC[C@@]2(C(=O)O)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)C(C)(C)[C@@H]1CC3)C(C)(C)C,5.769700000000006,706.9580000000002,9,4,1,0,0,1,0.0,23.79966322954379,44.82867048546807,133.44558822616634,0.0,0.0,0.0,0.0,0.0,0.0,44.82867048546807,6.606881964512918,11.938610575903699,9.589074368143644,0.0,0.0,0.0,66.53610665766351,105.13064297562526,12.338727669087405,18.125838821658,30.016916361976897,6.290026729335213,0.0,0.0,11.938610575903699
C[N+](C)(C)[C@@H](Cc1c[nH]c2c(I)cccc12)C(=O)O,2.4744,373.21400000000006,4,0,0,1,1,0,0.0,11.21535880699783,3.5701822710653963,5.563451491696996,0.0,10.902924932081056,0.0,0.0,0.0,4.9839785209472085,0.0,21.143015948031568,39.46310084710096,0.0,4.794537184071822,0.0,0.0,12.13273413692322,34.22068918722666,21.574071680069277,26.659716665647828,0.0,6.041840829147961,0.0,0.0,5.969305287951849
C[C@H](/C=C/[C@@H](C)[C@H]1C[C@H](O)[C@H]2[C@@H]3C[C@@H](O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)[C@H](C)CO,4.404600000000005,448.68800000000033,5,4,0,0,0,0,0.0,0.0,58.17322930808469,79.5644373589352,0.0,0.0,0.0,0.0,0.0,0.0,58.17322930808469,6.606881964512918,0.0,0.0,0.0,0.0,0.0,46.77072621212088,103.11898066856679,6.606881964512918,18.31189916324491,0.0,0.0,0.0,0.0,0.0
CC1(C2CCC(C)([C@@H](O)Cc3c[nH]c([N+](=O)[O-])c3)O2)CC[C@H](C(C)(C)O)O1,2.4726000000000012,382.4570000000002,6,0,2,0,1,2,0.0,15.894547530526108,10.114318268765572,58.94168678216353,0.0,0.0,5.817862777835028,0.0,0.0,4.9839785209472085,0.0,0.0,5.817862777835028,0.0,4.9839785209472085,0.0,0.0,0.0,58.3015463392842,18.050640183084614,41.31189516780905,0.0,0.0,0.0,0.0,5.817862777835028
C=C1C[C@@H](O)[C@@H](Br)C(C)(C)[C@]12CC[C@@](C)(O)[C@@H](Cl)C2,3.625600000000003,351.712,0,2,0,0,0,0,0.0,0.0,10.82998093879356,46.454498090775914,0.0,0.0,0.0,0.0,0.0,0.0,10.82998093879356,0.0,27.530883788181864,0.0,0.0,0.0,11.600939890232516,41.92945851099836,43.43700463018823,4.827174070296812,17.082105066937714,0.0,0.0,0.0,0.0,0.0
CC(C)[C@H]1Oc2c(ccc3c2C(=O)O[C@H](C)C3)[C@H]1O,2.238400000000001,262.30499999999995,1,0,2,1,0,0,4.736862953800049,11.157684576726059,5.917906046161393,48.360069645982975,0.0,0.0,0.0,5.749511833283905,0.0,0.0,5.917906046161393,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,25.980208536304467,18.405094737549014,11.984273114623004,0.0,29.62486248822581,0.0,0.0,0.0,5.969305287951849
C[C@@]12CC[C@H](O)[C@@H]3COC(=C31)C(=O)c1cc3c(cc12)C(=O)C=CC3=O,2.1310000000000002,336.3430000000001,0,3,1,1,0,0,0.0,10.15185342319683,5.917906046161393,56.40279796454609,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,6.606881964512918,17.34973483909482,14.383611552215466,0.0,0.0,0.0,6.923737199690624,48.26297361820926,28.023250990649156,12.71084835226122,0.0,17.325654764386055,5.783244946364939,0.0,0.0
CC(=O)O[C@]12CC[C@@]1(C)C1CC(C)(C)CC2C=C1C,4.100700000000003,262.393,1,4,0,0,0,0,0.0,9.53140013787187,22.665793031116344,60.301972490157155,0.0,0.0,0.0,0.0,0.0,0.0,22.665793031116344,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,32.42033623597502,43.939920206952834,18.256633715248796,0.0,5.601050810983688,0.0,0.0,0.0,5.969305287951849
CC(C)CCC[C@]1(C)OC(=O)[C@]23[C@@H](O)C=C4C(CCC5C(C)(C)[C@@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]45C)[C@]2(C)CC[C@@]31O,2.4752000000000023,766.9660000000001,8,4,3,0,0,3,0.0,28.478851953072066,39.4136800160713,113.17729220385908,0.0,0.0,0.0,0.0,0.0,0.0,39.4136800160713,6.606881964512918,5.969305287951849,4.794537184071822,0.0,0.0,0.0,59.61236945797289,99.21273692946387,0.0,24.918781127757825,53.24089041785396,12.580053458670426,0.0,0.0,5.969305287951849
C[As](C)(=O)C[C@H]1O[C@@H](OCC(O)COP(=O)(O)OCC(O)CO)[C@H](O)[C@@H]1O,-2.0669999999999984,482.25100000000015,12,0,1,0,0,1,0.0,26.82575765252087,0.0,0.0,16.631515854725947,0.0,0.0,0.0,0.0,0.0,0.0,26.427527858051672,21.312720172138263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,6.103966387748303,0.0,0.0,0.0,135.50952564052685
Cc1cc(O)c2c3c(cc(O)c2c1)C(=O)c1c(ccc([C@H]2C[C@H]4O[C@H]5CC(=O)[C@H](C)O[C@@H]5O[C@@H]4[C@@H](C)O2)c1O)C3=O,3.7469200000000042,560.5550000000004,1,1,3,3,0,3,0.0,23.741988999272017,6.923737199690624,75.7628673513072,0.0,10.772448428929591,0.0,17.248535499851716,0.0,0.0,0.0,0.0,28.122183268024408,14.383611552215466,0.0,0.0,0.0,6.06636706846161,50.60013136461531,45.8678976415696,23.875350654941904,35.56043466309662,23.63976156843003,0.0,0.0,0.0
CC(C)CC(=O)C[C@@H](C)[C@H]1CCC2C3C[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O[C@@H]5O[C@H](C)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)C4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)C3=CC[C@@]21C.[Na+],-5.769200000000013,1281.400000000001,19,4,5,0,0,5,29.557286032607934,66.74525273637163,46.33741721576191,113.17729220385908,0.0,0.0,0.0,0.0,0.0,0.0,46.33741721576191,13.213763929025836,16.182245528014544,8.97762261672153,8.417796984328938,0.0,0.0,46.26781063535627,112.05438017531587,12.841643245852019,43.73359586776735,109.55067353808606,31.450133646676065,10.399000581649606,0.0,29.557286032607934
C/C(=C\C[C@H]1CCC[C@]2(CCC[C@@H]2[C@@H](C)/C=C/[C@@H](O)/C=C(\Cl)CCO)N1)C(=O)O,4.146700000000002,425.9970000000001,9,1,1,0,0,1,5.316788604006331,4.794537184071822,11.835812092322787,65.21404738278933,0.0,0.0,0.0,0.0,0.0,5.316788604006331,11.835812092322787,6.606881964512918,17.570245178184365,0.0,4.794537184071822,0.0,0.0,49.594380656276805,56.939677513477335,35.2138605511531,6.103966387748303,0.0,0.0,0.0,0.0,5.969305287951849
COCc1cc(O)c(Oc2c(Cc3c(COC)cc(O)c(O)c3Br)cc(O)c(O)c2Br)c(Br)c1Br,6.940500000000006,744.021,8,0,0,3,0,0,4.736862953800049,29.108311459551945,0.0,22.253805966787983,0.0,0.0,0.0,40.246582832987336,0.0,0.0,0.0,14.219595082555067,63.719775591797394,0.0,0.0,0.0,0.0,0.0,98.60923127227319,30.676587713010484,22.159202960690664,10.222231349116319,34.49707099970343,0.0,0.0,0.0
C[C@@H]1CC[C@@H]2C(C(C)(C)O)=CC(C)(C)C[C@H]12,3.7759000000000027,222.37199999999999,1,2,0,0,0,0,0.0,0.0,23.16870860788096,53.88115086723114,0.0,0.0,0.0,0.0,0.0,0.0,23.16870860788096,0.0,0.0,0.0,0.0,0.0,0.0,26.847231705905752,61.85175240610948,0.0,5.601050810983688,0.0,0.0,0.0,0.0,0.0
COC(=O)C(O)[C@H]1C(C)(C)[C@H](OC(=O)C(C)C)[C@H]2C(=O)[C@]1(C)[C@H]1CC[C@]3(C)C(=CC(=O)O[C@H]3c3ccoc3)[C@]13O[C@H]23,3.3207000000000013,570.6350000000003,5,3,2,0,1,1,0.0,38.12560055148748,39.91659559283591,66.05148432344106,0.0,0.0,0.0,0.0,0.0,0.0,39.91659559283591,7.109797541277533,23.691160810220488,9.589074368143644,9.589074368143644,0.0,0.0,41.54242319814374,24.481114844382894,39.720255099044,31.471935624878434,29.696194920593534,6.103966387748303,0.0,0.0,17.90791586385555
CC1N=C2N[C@H](CC/C=C\CCCO)C[C@@H]3CCC(=C1C(=O)OCCCCNC(=N)N)N23,1.7402700000000015,446.59600000000023,12,0,3,0,0,2,16.367244685174846,9.53140013787187,5.409283605791522,64.71113180602472,0.0,0.0,0.0,0.0,5.409283605791522,15.53348693886314,10.726072209797854,19.75852033493841,17.88841442543952,5.409283605791522,9.786941916707491,0.0,0.0,12.152040213667762,64.71113180602472,30.932359341777246,18.221827323730146,0.0,11.91910913748767,0.0,0.0,5.969305287951849
C/C=C(\C)C(=O)C(C)C(O)C(C)C(=O)O[C@H]1C=COC=C2C[C@@]3(SC)C(=O)N4[C@H]5C(=CC=C[C@@H]5O)C[C@@]4(SC)C(=O)N3[C@@H]21,2.685500000000001,630.7850000000001,8,1,4,0,0,3,0.0,28.651874643887382,11.835812092322787,40.53659204461452,0.0,0.0,0.0,0.0,0.0,9.799819461700956,11.835812092322787,12.511538367022808,47.09067959180203,19.178148736287287,0.0,0.0,23.52376989878223,31.227817627026145,56.07808366313636,18.75954929201341,42.733681376795495,6.103966387748303,15.52515941877319,0.0,11.814359458703011,5.969305287951849
C/C(=C/C=O)CC[C@H]1[C@@](C)(O)CCC2C(C)(C)CCC[C@@]21C,4.905400000000005,306.49000000000007,4,2,0,0,0,0,0.0,4.794537184071822,22.665793031116348,79.5644373589352,0.0,0.0,0.0,0.0,0.0,0.0,22.665793031116348,0.0,6.286160523129555,4.794537184071822,0.0,0.0,0.0,32.76513775206715,81.11421727488754,0.0,5.601050810983688,6.286160523129555,0.0,0.0,0.0,0.0
Cc1cc(O)c2c(c1)Cc1cc(O)cc(O)c1OC2=O,2.2352200000000004,272.25600000000003,0,0,1,2,0,0,4.736862953800049,6.4208216229260096,6.923737199690624,27.048343150859804,0.0,0.0,0.0,22.99804733313562,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,6.06636706846161,30.183374320007832,18.050640183084614,0.0,17.062475158264807,11.49902366656781,0.0,0.0,5.969305287951849
CC(=O)O[C@H]1O[C@@H]2OC(=O)[C@@]3(OC(C)=O)[C@@H]2[C@@H]1[C@@H]([C@H]1CC[C@H]2C(C)(C)CCC[C@]12C)[C@@H]3OC(C)=O,3.1271000000000013,492.5650000000004,4,3,2,0,0,2,0.0,42.86246350528753,40.41951116960052,73.64653131277379,0.0,0.0,0.0,0.0,0.0,0.0,40.41951116960052,0.0,23.877221151807397,14.383611552215466,4.794537184071822,0.0,0.0,27.19203322199788,48.34907952282038,32.60702369139466,5.917906046161393,0.0,6.103966387748303,12.580053458670426,5.601050810983688,23.877221151807397
C=C1CCC2=C(C)C(=O)O[C@H]2/C=C(\C)CC[C@H]2O[C@]2(C)CC[C@@H]1OC(C)=O,4.1742000000000035,374.4770000000002,1,1,2,0,0,1,0.0,23.79966322954379,0.0,66.21987853631856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.938610575903699,4.794537184071822,4.794537184071822,0.0,0.0,12.152040213667764,76.51837050360035,12.496841729759891,11.70501719873199,12.207932775496605,0.0,0.0,0.0,11.938610575903699
CC(=O)O[C@H]1CC2[C@@]3(C)CCCC(C)(C)C3CC[C@@]2(C)C2C[C@@H](O)C(C=O)=C[C@]21C,5.083100000000006,416.60200000000015,2,4,0,0,0,0,0.0,14.325937321943691,39.4136800160713,86.48817455862581,0.0,0.0,0.0,0.0,0.0,0.0,39.4136800160713,0.0,12.255465811081404,9.589074368143644,0.0,0.0,0.0,47.11552772821301,72.52361928423058,17.91183219915667,6.103966387748303,12.390126910877857,0.0,0.0,0.0,5.969305287951849
Cn1c(C(=O)O)cc(Br)c1Br,2.2482999999999995,282.919,1,0,0,0,1,0,0.0,7.04767198267719,0.0,10.488465178920283,0.0,0.0,0.0,0.0,0.0,4.567099647791355,7.04767198267719,0.0,37.82919308385055,0.0,4.794537184071822,0.0,0.0,0.0,37.92625486436031,7.04767198267719,9.075915534816293,5.693927994848461,0.0,0.0,0.0,5.969305287951849
CC(C)C[C@H](NC(=O)[C@@H](N)C(C)C)C(=O)N1CCC[C@@H]1C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C,-0.5416999999999905,651.8060000000002,16,0,2,0,0,2,27.417700766343362,33.561760288502754,17.75371813848418,86.48817455862583,0.0,0.0,0.0,0.0,0.0,25.750185273719946,29.221053092808546,13.08951281182515,41.41238366406088,28.76722310443093,4.794537184071822,0.0,0.0,41.54242319814374,56.27864787604024,19.510334434751158,6.041840829147961,30.209204145739804,0.0,35.443078376109035,0.0,5.969305287951849
COC1=C(Br)[C@H](O)[C@@]2(C=C1Br)CC(C(=O)NCCCc1[nH]c(N)nc1C(CCNC(=O)C1=NO[C@]3(C=C(Br)C(OC)=C(Br)[C@@H]3O)C1)c1c[nH]c(N)n1)=NO2,2.8268000000000004,1008.3179999999999,13,2,2,0,2,0,22.100912162337032,35.15879906614302,0.0,48.68297652241082,0.0,0.0,11.896678561972989,0.0,0.0,30.569491291801494,10.31142545350108,38.77644284870459,98.85418361801479,9.589074368143644,9.967957041894417,0.0,0.0,10.31142545350108,95.13428067424319,43.7398336703001,43.536941289070725,35.14963252435036,23.098780183940363,0.0,11.814359458703011,0.0
CC1=C(CC[C@@]2(C)CC[C@@H]([C@H](C)C(=O)O)OO2)[C@@]2(C)CCCC(C)(C)[C@@H]2CC1=O,5.478500000000006,406.56300000000033,5,2,1,0,0,1,0.0,19.364216274655867,22.665793031116344,92.90899618155183,0.0,0.0,0.0,0.0,0.0,0.0,22.665793031116344,0.0,11.75255023431679,9.589074368143644,9.775141906512223,0.0,0.0,32.76513775206715,81.61713285165214,6.4208216229260096,5.917906046161393,11.70501719873199,5.783244946364939,0.0,0.0,5.969305287951849
CC(C)[C@H]1CC(C)(C)C[C@@]23O[C@@]12C[C@@H](Cl)[C@]3(C)O,3.3485000000000027,272.816,1,2,1,0,0,1,0.0,4.736862953800049,17.250802561719567,53.881150867231156,0.0,0.0,0.0,0.0,0.0,0.0,17.250802561719567,0.0,11.600939890232516,0.0,0.0,0.0,11.600939890232516,27.694948798762496,43.43700463018821,0.0,5.3770878682057255,16.803152432951066,0.0,0.0,0.0,0.0
CO[C@@H]1C[C@H](C)O[C@@H](C(O)C[C@H](C)[C@H](O)[C@H](C)[C@H]2OC(=O)/C=C/C(C)=C\C[C@H](O)C[C@@H]3C=CC[C@@H](C[C@H](OC)[C@@H](C)[C@@H](O)C[C@@H](O)[C@H](C)[C@@H]([C@@H](C)[C@@H](O)[C@@H](C)CC[C@H]4C[C@H](OC)C[C@H](C)O4)OC(=O)/C=C\C(C)=C\C[C@H](O)C[C@@H]4C=CC[C@@H](C[C@H](OC)[C@@H](C)[C@@H](O)C[C@@H](O)[C@@H]2C)O4)O3)C1,9.079000000000006,1405.8930000000003,16,0,5,0,0,2,0.0,56.95770390614413,47.34324836929114,192.23881398602973,0.0,0.0,0.0,0.0,0.0,0.0,47.34324836929114,28.439190165110134,11.938610575903699,0.0,9.589074368143644,0.0,0.0,115.14426751233455,116.58062036619742,108.2027747703763,128.18329414271435,12.207932775496605,0.0,0.0,0.0,11.938610575903699
CCCCCCCCCCCC/C=C/C=C/C=C/C=C/O[C@@H]1CC(C)=C(C#C/C(C)=C/C=C/C=C/C=C(C)/C=C2C=C(/C=C/[C@@]3(O)C(C)(C)C[C@H](O)C[C@@]3(C)O)C(=O)O/2)C(C)(C)C1,13.596099999999971,861.261,22,2,1,0,0,0,0.0,14.268263091671919,22.67084957650485,158.6259591411058,0.0,0.0,0.0,0.0,0.0,0.0,10.82998093879356,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,182.7322950545744,94.90454488477448,29.244728714714846,23.54020217722205,17.46418207038817,0.0,0.0,0.0,5.969305287951849
CC(=O)[C@]1(CC/C(C)=C/CC/C(C)=C/CCC2=CC(=O)OC2O)[C@H](O)CCC1(C)C,4.777500000000004,418.5740000000002,10,1,1,0,0,0,0.0,14.325937321943693,10.82998093879356,85.98525898186121,0.0,0.0,0.0,0.0,0.0,0.0,10.82998093879356,0.0,11.75255023431679,4.794537184071822,4.794537184071822,0.0,0.0,37.14572367318755,77.55277505187675,11.64912463690315,11.518956857145081,5.783244946364939,0.0,6.290026729335213,0.0,5.969305287951849
CC(=O)O[C@@H]1OCC2=CC[C@H]3[C@]4(C)CC[C@H]5C(C)(C)CCC[C@]5(C)[C@H]4CC(=O)[C@]3(C)[C@H]21,5.696300000000006,428.6130000000003,1,4,1,0,0,1,0.0,19.06280027574374,45.33158606223269,86.48817455862581,0.0,0.0,0.0,0.0,0.0,0.0,45.33158606223269,6.606881964512918,11.75255023431679,9.589074368143644,0.0,0.0,0.0,47.11552772821301,71.67590219137384,18.759549292013414,12.52478801067431,5.783244946364939,0.0,6.290026729335213,0.0,5.969305287951849
CCCc1cc(O)c(Cl)c(O)c1Oc1c(Cl)c(O)c(Cl)c2c1C(=O)O[C@@H]2CC,6.1299000000000055,447.6980000000002,5,0,1,2,0,0,4.736862953800049,11.157684576726059,0.0,54.277975692144366,15.067899941223978,0.0,0.0,28.747559166419524,0.0,0.0,0.0,0.0,40.77212495864939,0.0,4.794537184071822,0.0,0.0,55.07111569300481,18.90801031431363,11.126902983393991,5.022633313741326,27.462196340211854,22.99804733313562,0.0,0.0,5.969305287951849
